"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.20728,0.00077527,0,0.30123,1,0.527,0.5,0.527,0
-0.20733,0.0007805,0,0.30099,1,0.528,0.5,0.528,0
-0.20737,0.00078573,0,0.30076,1,0.529,0.5,0.529,0
-0.20742,0.00079096,0,0.30052,1,0.53,0.5,0.53,0
-0.20742,0.00079633,0,0.30028,1,0.531,0.5,0.531,0
-0.20742,0.00080169,0,0.30003,1,0.532,0.5,0.532,0
-0.20743,0.00080706,0,0.29979,1,0.533,0.5,0.533,0
-0.20743,0.00081242,0,0.29954,1,0.534,0.5,0.534,0
-0.20743,0.00081779,0,0.2993,1,0.535,0.5,0.535,0
-0.20744,0.00082316,0,0.29906,1,0.536,0.5,0.536,0
-0.20744,0.00082852,0,0.29881,1,0.537,0.5,0.537,0
-0.20744,0.00083389,0,0.29857,1,0.538,0.5,0.538,0
-0.20745,0.00083925,0,0.29832,1,0.539,0.5,0.539,0
-0.20745,0.00084462,0,0.29808,1,0.54,0.5,0.54,0
-0.20741,0.0008501,0,0.29782,1,0.541,0.5,0.541,0
-0.20737,0.00085557,0,0.29757,1,0.542,0.5,0.542,0
-0.20732,0.00086105,0,0.29732,1,0.543,0.5,0.543,0
-0.20728,0.00086653,0,0.29706,1,0.544,0.5,0.544,0
-0.20724,0.00087201,0,0.29681,1,0.545,0.5,0.545,0
-0.2072,0.00087748,0,0.29656,1,0.546,0.5,0.546,0
-0.20716,0.00088296,0,0.2963,1,0.547,0.5,0.547,0
-0.20711,0.00088844,0,0.29605,1,0.548,0.5,0.548,0
-0.20707,0.00089392,0,0.2958,1,0.549,0.5,0.549,0
-0.20703,0.00089939,0,0.29555,1,0.55,0.5,0.55,0
-0.20694,0.00090496,0,0.29528,1,0.551,0.5,0.551,0
-0.20685,0.00091052,0,0.29502,1,0.552,0.5,0.552,0
-0.20675,0.00091609,0,0.29476,1,0.553,0.5,0.553,0
-0.20666,0.00092165,0,0.2945,1,0.554,0.5,0.554,0
-0.20657,0.00092721,0,0.29424,1,0.555,0.5,0.555,0
-0.20648,0.00093278,0,0.29398,1,0.556,0.5,0.556,0
-0.20639,0.00093834,0,0.29372,1,0.557,0.5,0.557,0
-0.2063,0.00094391,0,0.29346,1,0.558,0.5,0.558,0
-0.20621,0.00094947,0,0.29319,1,0.559,0.5,0.559,0
-0.20612,0.00095503,0,0.29293,1,0.56,0.5,0.56,0
-0.20597,0.00096065,0,0.29266,1,0.561,0.5,0.561,0
-0.20583,0.00096627,0,0.2924,1,0.562,0.5,0.562,0
-0.20568,0.00097189,0,0.29213,1,0.563,0.5,0.563,0
-0.20554,0.00097751,0,0.29186,1,0.564,0.5,0.564,0
-0.20539,0.00098313,0,0.29159,1,0.565,0.5,0.565,0
-0.20525,0.00098875,0,0.29132,1,0.566,0.5,0.566,0
-0.2051,0.00099437,0,0.29105,1,0.567,0.5,0.567,0
-0.20496,0.00099999,0,0.29079,1,0.568,0.5,0.568,0
-0.20482,0.0010056,0,0.29052,1,0.569,0.5,0.569,0
-0.20467,0.0010112,0,0.29025,1,0.57,0.5,0.57,0
-0.20447,0.0010169,0,0.28997,1,0.571,0.5,0.571,0
-0.20427,0.0010225,0,0.2897,1,0.572,0.5,0.572,0
-0.20407,0.0010282,0,0.28942,1,0.573,0.5,0.573,0
-0.20386,0.0010338,0,0.28915,1,0.574,0.5,0.574,0
-0.20366,0.0010395,0,0.28887,1,0.575,0.5,0.575,0
-0.20346,0.0010451,0,0.2886,1,0.576,0.5,0.576,0
-0.20326,0.0010507,0,0.28832,1,0.577,0.5,0.577,0
-0.20306,0.0010564,0,0.28805,1,0.578,0.5,0.578,0
-0.20286,0.001062,0,0.28777,1,0.579,0.5,0.579,0
-0.20265,0.0010677,0,0.2875,1,0.58,0.5,0.58,0
-0.20239,0.0010733,0,0.28721,1,0.581,0.5,0.581,0
-0.20213,0.0010789,0,0.28693,1,0.582,0.5,0.582,0
-0.20186,0.0010846,0,0.28665,1,0.583,0.5,0.583,0
-0.2016,0.0010902,0,0.28637,1,0.584,0.5,0.584,0
-0.20134,0.0010958,0,0.28609,1,0.585,0.5,0.585,0
-0.20107,0.0011015,0,0.28581,1,0.586,0.5,0.586,0
-0.20081,0.0011071,0,0.28553,1,0.587,0.5,0.587,0
-0.20055,0.0011127,0,0.28525,1,0.588,0.5,0.588,0
-0.20028,0.0011183,0,0.28497,1,0.589,0.5,0.589,0
-0.20002,0.001124,0,0.28468,1,0.59,0.5,0.59,0
-0.19969,0.0011296,0,0.2844,1,0.591,0.5,0.591,0
-0.19936,0.0011351,0,0.28411,1,0.592,0.5,0.592,0
-0.19903,0.0011407,0,0.28383,1,0.593,0.5,0.593,0
-0.1987,0.0011463,0,0.28354,1,0.594,0.5,0.594,0
-0.19837,0.0011519,0,0.28325,1,0.595,0.5,0.595,0
-0.19804,0.0011574,0,0.28297,1,0.596,0.5,0.596,0
-0.19771,0.001163,0,0.28268,1,0.597,0.5,0.597,0
-0.19738,0.0011686,0,0.2824,1,0.598,0.5,0.598,0
-0.19705,0.0011742,0,0.28211,1,0.599,0.5,0.599,0
-0.19672,0.0011797,0,0.28183,1,0.6,0.5,0.6,0
-0.19632,0.0011852,0,0.28154,1,0.601,0.5,0.601,0
-0.19592,0.0011907,0,0.28125,1,0.602,0.5,0.602,0
-0.19552,0.0011962,0,0.28096,1,0.603,0.5,0.603,0
-0.19512,0.0012017,0,0.28067,1,0.604,0.5,0.604,0
-0.19472,0.0012071,0,0.28038,1,0.605,0.5,0.605,0
-0.19432,0.0012126,0,0.28009,1,0.606,0.5,0.606,0
-0.19392,0.0012181,0,0.2798,1,0.607,0.5,0.607,0
-0.19352,0.0012236,0,0.27951,1,0.608,0.5,0.608,0
-0.19312,0.0012291,0,0.27922,1,0.609,0.5,0.609,0
-0.19272,0.0012345,0,0.27893,1,0.61,0.5,0.61,0
-0.19224,0.0012399,0,0.27863,1,0.611,0.5,0.611,0
-0.19177,0.0012452,0,0.27834,1,0.612,0.5,0.612,0
-0.19129,0.0012505,0,0.27805,1,0.613,0.5,0.613,0
-0.19081,0.0012559,0,0.27776,1,0.614,0.5,0.614,0
-0.19034,0.0012612,0,0.27746,1,0.615,0.5,0.615,0
-0.18986,0.0012666,0,0.27717,1,0.616,0.5,0.616,0
-0.18939,0.0012719,0,0.27688,1,0.617,0.5,0.617,0
-0.18891,0.0012772,0,0.27659,1,0.618,0.5,0.618,0
-0.18843,0.0012826,0,0.2763,1,0.619,0.5,0.619,0
-0.18796,0.0012879,0,0.276,1,0.62,0.5,0.62,0
-0.1874,0.001293,0,0.27571,1,0.621,0.5,0.621,0
-0.18684,0.0012982,0,0.27542,1,0.622,0.5,0.622,0
-0.18628,0.0013033,0,0.27512,1,0.623,0.5,0.623,0
-0.18573,0.0013085,0,0.27483,1,0.624,0.5,0.624,0
-0.18517,0.0013136,0,0.27453,1,0.625,0.5,0.625,0
-0.18461,0.0013187,0,0.27424,1,0.626,0.5,0.626,0
-0.18405,0.0013239,0,0.27395,1,0.627,0.5,0.627,0
-0.1835,0.001329,0,0.27365,1,0.628,0.5,0.628,0
-0.18294,0.0013342,0,0.27336,1,0.629,0.5,0.629,0
-0.18238,0.0013393,0,0.27307,1,0.63,0.5,0.63,0
-0.18174,0.0013442,0,0.27277,1,0.631,0.5,0.631,0
-0.1811,0.0013491,0,0.27248,1,0.632,0.5,0.632,0
-0.18045,0.001354,0,0.27219,1,0.633,0.5,0.633,0
-0.17981,0.0013589,0,0.27189,1,0.634,0.5,0.634,0
-0.17917,0.0013638,0,0.2716,1,0.635,0.5,0.635,0
-0.17852,0.0013687,0,0.27131,1,0.636,0.5,0.636,0
-0.17788,0.0013736,0,0.27101,1,0.637,0.5,0.637,0
-0.17724,0.0013785,0,0.27072,1,0.638,0.5,0.638,0
-0.17659,0.0013833,0,0.27042,1,0.639,0.5,0.639,0
-0.17595,0.0013882,0,0.27013,1,0.64,0.5,0.64,0
-0.17521,0.0013928,0,0.26984,1,0.641,0.5,0.641,0
-0.17448,0.0013974,0,0.26955,1,0.642,0.5,0.642,0
-0.17374,0.001402,0,0.26926,1,0.643,0.5,0.643,0
-0.17301,0.0014066,0,0.26896,1,0.644,0.5,0.644,0
-0.17227,0.0014112,0,0.26867,1,0.645,0.5,0.645,0
-0.17154,0.0014158,0,0.26838,1,0.646,0.5,0.646,0
-0.1708,0.0014204,0,0.26809,1,0.647,0.5,0.647,0
-0.17007,0.001425,0,0.2678,1,0.648,0.5,0.648,0
-0.16933,0.0014296,0,0.26751,1,0.649,0.5,0.649,0
-0.1686,0.0014341,0,0.26721,1,0.65,0.5,0.65,0
-0.16777,0.0014384,0,0.26693,1,0.651,0.5,0.651,0
-0.16693,0.0014426,0,0.26664,1,0.652,0.5,0.652,0
-0.1661,0.0014468,0,0.26635,1,0.653,0.5,0.653,0
-0.16527,0.0014511,0,0.26606,1,0.654,0.5,0.654,0
-0.16444,0.0014553,0,0.26577,1,0.655,0.5,0.655,0
-0.16361,0.0014595,0,0.26548,1,0.656,0.5,0.656,0
-0.16277,0.0014638,0,0.2652,1,0.657,0.5,0.657,0
-0.16194,0.001468,0,0.26491,1,0.658,0.5,0.658,0
-0.16111,0.0014722,0,0.26462,1,0.659,0.5,0.659,0
-0.16028,0.0014764,0,0.26433,1,0.66,0.5,0.66,0
-0.15934,0.0014803,0,0.26405,1,0.661,0.5,0.661,0
-0.15841,0.0014841,0,0.26377,1,0.662,0.5,0.662,0
-0.15747,0.0014879,0,0.26348,1,0.663,0.5,0.663,0
-0.15654,0.0014917,0,0.2632,1,0.664,0.5,0.664,0
-0.1556,0.0014955,0,0.26292,1,0.665,0.5,0.665,0
-0.15467,0.0014993,0,0.26263,1,0.666,0.5,0.666,0
-0.15373,0.0015031,0,0.26235,1,0.667,0.5,0.667,0
-0.1528,0.0015069,0,0.26207,1,0.668,0.5,0.668,0
-0.15186,0.0015107,0,0.26179,1,0.669,0.5,0.669,0
-0.15093,0.0015146,0,0.2615,1,0.67,0.5,0.67,0
-0.14989,0.0015179,0,0.26123,1,0.671,0.5,0.671,0
-0.14884,0.0015212,0,0.26095,1,0.672,0.5,0.672,0
-0.1478,0.0015245,0,0.26068,1,0.673,0.5,0.673,0
-0.14676,0.0015279,0,0.2604,1,0.674,0.5,0.674,0
-0.14571,0.0015312,0,0.26012,1,0.675,0.5,0.675,0
-0.14467,0.0015345,0,0.25985,1,0.676,0.5,0.676,0
-0.14363,0.0015379,0,0.25957,1,0.677,0.5,0.677,0
-0.14258,0.0015412,0,0.2593,1,0.678,0.5,0.678,0
-0.14154,0.0015445,0,0.25902,1,0.679,0.5,0.679,0
-0.1405,0.0015479,0,0.25875,1,0.68,0.5,0.68,0
-0.13934,0.0015507,0,0.25848,1,0.681,0.5,0.681,0
-0.13818,0.0015535,0,0.25821,1,0.682,0.5,0.682,0
-0.13702,0.0015563,0,0.25795,1,0.683,0.5,0.683,0
-0.13587,0.001559,0,0.25768,1,0.684,0.5,0.684,0
-0.13471,0.0015618,0,0.25741,1,0.685,0.5,0.685,0
-0.13355,0.0015646,0,0.25715,1,0.686,0.5,0.686,0
-0.1324,0.0015674,0,0.25688,1,0.687,0.5,0.687,0
-0.13124,0.0015702,0,0.25661,1,0.688,0.5,0.688,0
-0.13008,0.001573,0,0.25635,1,0.689,0.5,0.689,0
-0.12892,0.0015758,0,0.25608,1,0.69,0.5,0.69,0
-0.12765,0.001578,0,0.25582,1,0.691,0.5,0.691,0
-0.12637,0.0015802,0,0.25557,1,0.692,0.5,0.692,0
-0.12509,0.0015824,0,0.25531,1,0.693,0.5,0.693,0
-0.12381,0.0015846,0,0.25506,1,0.694,0.5,0.694,0
-0.12254,0.0015868,0,0.2548,1,0.695,0.5,0.695,0
-0.12126,0.001589,0,0.25455,1,0.696,0.5,0.696,0
-0.11998,0.0015912,0,0.25429,1,0.697,0.5,0.697,0
-0.1187,0.0015934,0,0.25403,1,0.698,0.5,0.698,0
-0.11743,0.0015956,0,0.25378,1,0.699,0.5,0.699,0
-0.11615,0.0015978,0,0.25352,1,0.7,0.5,0.7,0
-0.11475,0.0015993,0,0.25328,1,0.701,0.5,0.701,0
-0.11334,0.0016009,0,0.25304,1,0.702,0.5,0.702,0
-0.11194,0.0016024,0,0.2528,1,0.703,0.5,0.703,0
-0.11054,0.001604,0,0.25255,1,0.704,0.5,0.704,0
-0.10913,0.0016055,0,0.25231,1,0.705,0.5,0.705,0
-0.10773,0.001607,0,0.25207,1,0.706,0.5,0.706,0
-0.10633,0.0016086,0,0.25183,1,0.707,0.5,0.707,0
-0.10492,0.0016101,0,0.25159,1,0.708,0.5,0.708,0
-0.10352,0.0016117,0,0.25134,1,0.709,0.5,0.709,0
-0.10212,0.0016132,0,0.2511,1,0.71,0.5,0.71,0
-0.10058,0.0016141,0,0.25087,1,0.711,0.5,0.711,0
-0.099047,0.0016149,0,0.25065,1,0.712,0.5,0.712,0
-0.097512,0.0016157,0,0.25042,1,0.713,0.5,0.713,0
-0.095977,0.0016166,0,0.25019,1,0.714,0.5,0.714,0
-0.094442,0.0016174,0,0.24997,1,0.715,0.5,0.715,0
-0.092907,0.0016182,0,0.24974,1,0.716,0.5,0.716,0
-0.091372,0.0016191,0,0.24951,1,0.717,0.5,0.717,0
-0.089837,0.0016199,0,0.24928,1,0.718,0.5,0.718,0
-0.088303,0.0016208,0,0.24906,1,0.719,0.5,0.719,0
-0.086768,0.0016216,0,0.24883,1,0.72,0.5,0.72,0
-0.085095,0.0016217,0,0.24862,1,0.721,0.5,0.721,0
-0.083423,0.0016218,0,0.24841,1,0.722,0.5,0.722,0
-0.081751,0.0016219,0,0.2482,1,0.723,0.5,0.723,0
-0.080079,0.0016219,0,0.24799,1,0.724,0.5,0.724,0
-0.078407,0.001622,0,0.24778,1,0.725,0.5,0.725,0
-0.076734,0.0016221,0,0.24757,1,0.726,0.5,0.726,0
-0.075062,0.0016222,0,0.24736,1,0.727,0.5,0.727,0
-0.07339,0.0016223,0,0.24715,1,0.728,0.5,0.728,0
-0.071718,0.0016224,0,0.24694,1,0.729,0.5,0.729,0
-0.070045,0.0016224,0,0.24673,1,0.73,0.5,0.73,0
-0.06823,0.0016217,0,0.24654,1,0.731,0.5,0.731,0
-0.066415,0.001621,0,0.24635,1,0.732,0.5,0.732,0
-0.0646,0.0016203,0,0.24616,1,0.733,0.5,0.733,0
-0.062785,0.0016196,0,0.24597,1,0.734,0.5,0.734,0
-0.06097,0.0016189,0,0.24578,1,0.735,0.5,0.735,0
-0.059154,0.0016182,0,0.24559,1,0.736,0.5,0.736,0
-0.057339,0.0016175,0,0.2454,1,0.737,0.5,0.737,0
-0.055524,0.0016167,0,0.24521,1,0.738,0.5,0.738,0
-0.053709,0.001616,0,0.24502,1,0.739,0.5,0.739,0
-0.051894,0.0016153,0,0.24483,1,0.74,0.5,0.74,0
-0.04993,0.0016138,0,0.24466,1,0.741,0.5,0.741,0
-0.047967,0.0016122,0,0.24449,1,0.742,0.5,0.742,0
-0.046003,0.0016107,0,0.24432,1,0.743,0.5,0.743,0
-0.044039,0.0016091,0,0.24415,1,0.744,0.5,0.744,0
-0.042076,0.0016076,0,0.24398,1,0.745,0.5,0.745,0
-0.040112,0.0016061,0,0.24381,1,0.746,0.5,0.746,0
-0.038149,0.0016045,0,0.24364,1,0.747,0.5,0.747,0
-0.036185,0.001603,0,0.24347,1,0.748,0.5,0.748,0
-0.034222,0.0016014,0,0.2433,1,0.749,0.5,0.749,0
-0.032258,0.0015999,0,0.24313,1,0.75,0.5,0.75,0
-0.030141,0.0015975,0,0.24298,1,0.751,0.5,0.751,0
-0.028024,0.0015951,0,0.24284,1,0.752,0.5,0.752,0
-0.025906,0.0015927,0,0.24269,1,0.753,0.5,0.753,0
-0.023789,0.0015903,0,0.24254,1,0.754,0.5,0.754,0
-0.021672,0.0015879,0,0.2424,1,0.755,0.5,0.755,0
-0.019555,0.0015855,0,0.24225,1,0.756,0.5,0.756,0
-0.017438,0.0015831,0,0.2421,1,0.757,0.5,0.757,0
-0.015321,0.0015807,0,0.24196,1,0.758,0.5,0.758,0
-0.013203,0.0015783,0,0.24181,1,0.759,0.5,0.759,0
-0.011086,0.0015759,0,0.24166,1,0.76,0.5,0.76,0
-0.0088104,0.0015726,0,0.24154,1,0.761,0.5,0.761,0
